tahun,jenis,tanaman,tipe,satuan,bulan,daerah,total
2022,hortikultura,bawangputih,luastanam,hektar,november,pekalongan,0
2022,hortikultura,bawangputih,luastanam,hektar,november,pemalang,0
2022,hortikultura,bawangputih,luastanam,hektar,november,tegal,5
2022,hortikultura,bawangputih,luastanam,hektar,november,brebes,0
2022,hortikultura,bawangputih,luastanam,hektar,november,magelang,0
2022,hortikultura,bawangputih,luastanam,hektar,november,surakarta,0
2022,hortikultura,bawangputih,luastanam,hektar,november,salatiga,0
2022,hortikultura,bawangputih,luastanam,hektar,november,semarang,0
2022,hortikultura,bawangputih,luastanam,hektar,november,pekalongan,0
2022,hortikultura,bawangputih,luastanam,hektar,november,tegal,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,cilacap,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,banyumas,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,purbalingga,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,banjarnegara,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,kebumen,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,purworejo,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,wonosobo,50.5
2022,hortikultura,bawangputih,luastanam,hektar,desember,magelang,31
2022,hortikultura,bawangputih,luastanam,hektar,desember,boyolali,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,klaten,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,sukoharjo,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,wonogiri,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,karanganyar,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,sragen,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,grobogan,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,blora,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,rembang,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,pati,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,kudus,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,jepara,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,demak,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,semarang,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,temanggung,647
2022,hortikultura,bawangputih,luastanam,hektar,desember,kendal,3
2022,hortikultura,bawangputih,luastanam,hektar,desember,batang,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,pekalongan,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,pemalang,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,tegal,6
2022,hortikultura,bawangputih,luastanam,hektar,desember,brebes,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,magelang,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,surakarta,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,salatiga,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,semarang,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,pekalongan,0
2022,hortikultura,bawangputih,luastanam,hektar,desember,tegal,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,cilacap,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,banyumas,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,purbalingga,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,banjarnegara,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,kebumen,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,purworejo,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,wonosobo,13
2022,hortikultura,bawangputih,luaspanen,hektar,januari,magelang,121
2022,hortikultura,bawangputih,luaspanen,hektar,januari,boyolali,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,klaten,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,sukoharjo,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,wonogiri,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,karanganyar,25
2022,hortikultura,bawangputih,luaspanen,hektar,januari,sragen,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,grobogan,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,blora,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,rembang,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,pati,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,kudus,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,jepara,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,demak,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,semarang,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,temanggung,108
2022,hortikultura,bawangputih,luaspanen,hektar,januari,kendal,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,batang,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,pekalongan,1
2022,hortikultura,bawangputih,luaspanen,hektar,januari,pemalang,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,tegal,1
2022,hortikultura,bawangputih,luaspanen,hektar,januari,brebes,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,magelang,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,surakarta,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,salatiga,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,semarang,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,pekalongan,0
2022,hortikultura,bawangputih,luaspanen,hektar,januari,tegal,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,cilacap,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,banyumas,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,purbalingga,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,banjarnegara,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,kebumen,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,purworejo,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,wonosobo,36
2022,hortikultura,bawangputih,luaspanen,hektar,februari,magelang,80
2022,hortikultura,bawangputih,luaspanen,hektar,februari,boyolali,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,klaten,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,sukoharjo,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,wonogiri,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,karanganyar,4
2022,hortikultura,bawangputih,luaspanen,hektar,februari,sragen,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,grobogan,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,blora,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,rembang,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,pati,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,kudus,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,jepara,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,demak,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,semarang,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,temanggung,99
2022,hortikultura,bawangputih,luaspanen,hektar,februari,kendal,30
2022,hortikultura,bawangputih,luaspanen,hektar,februari,batang,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,pekalongan,1
2022,hortikultura,bawangputih,luaspanen,hektar,februari,pemalang,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,tegal,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,brebes,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,magelang,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,surakarta,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,salatiga,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,semarang,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,pekalongan,0
2022,hortikultura,bawangputih,luaspanen,hektar,februari,tegal,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,cilacap,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,banyumas,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,purbalingga,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,banjarnegara,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,kebumen,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,purworejo,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,wonosobo,89
2022,hortikultura,bawangputih,luaspanen,hektar,maret,magelang,25
2022,hortikultura,bawangputih,luaspanen,hektar,maret,boyolali,2
2022,hortikultura,bawangputih,luaspanen,hektar,maret,klaten,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,sukoharjo,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,wonogiri,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,karanganyar,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,sragen,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,grobogan,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,blora,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,rembang,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,pati,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,kudus,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,jepara,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,demak,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,semarang,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,temanggung,225.5
2022,hortikultura,bawangputih,luaspanen,hektar,maret,kendal,25
2022,hortikultura,bawangputih,luaspanen,hektar,maret,batang,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,pekalongan,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,pemalang,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,tegal,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,brebes,7.6
2022,hortikultura,bawangputih,luaspanen,hektar,maret,magelang,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,surakarta,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,salatiga,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,semarang,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,pekalongan,0
2022,hortikultura,bawangputih,luaspanen,hektar,maret,tegal,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,cilacap,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,banyumas,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,purbalingga,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,banjarnegara,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,kebumen,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,purworejo,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,wonosobo,88
2022,hortikultura,bawangputih,luaspanen,hektar,april,magelang,115
2022,hortikultura,bawangputih,luaspanen,hektar,april,boyolali,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,klaten,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,sukoharjo,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,wonogiri,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,karanganyar,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,sragen,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,grobogan,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,blora,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,rembang,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,pati,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,kudus,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,jepara,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,demak,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,semarang,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,temanggung,257
2022,hortikultura,bawangputih,luaspanen,hektar,april,kendal,15
2022,hortikultura,bawangputih,luaspanen,hektar,april,batang,1
2022,hortikultura,bawangputih,luaspanen,hektar,april,pekalongan,1
2022,hortikultura,bawangputih,luaspanen,hektar,april,pemalang,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,tegal,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,brebes,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,magelang,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,surakarta,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,salatiga,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,semarang,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,pekalongan,0
2022,hortikultura,bawangputih,luaspanen,hektar,april,tegal,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,cilacap,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,banyumas,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,purbalingga,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,banjarnegara,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,kebumen,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,purworejo,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,wonosobo,19
2022,hortikultura,bawangputih,luaspanen,hektar,mei,magelang,19
2022,hortikultura,bawangputih,luaspanen,hektar,mei,boyolali,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,klaten,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,sukoharjo,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,wonogiri,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,karanganyar,1
2022,hortikultura,bawangputih,luaspanen,hektar,mei,sragen,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,grobogan,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,blora,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,rembang,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,pati,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,kudus,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,jepara,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,demak,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,semarang,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,temanggung,216
2022,hortikultura,bawangputih,luaspanen,hektar,mei,kendal,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,batang,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,pekalongan,1
2022,hortikultura,bawangputih,luaspanen,hektar,mei,pemalang,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,tegal,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,brebes,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,magelang,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,surakarta,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,salatiga,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,semarang,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,pekalongan,0
2022,hortikultura,bawangputih,luaspanen,hektar,mei,tegal,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,cilacap,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,banyumas,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,purbalingga,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,banjarnegara,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,kebumen,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,purworejo,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,wonosobo,17
2022,hortikultura,bawangputih,luaspanen,hektar,juni,magelang,10
2022,hortikultura,bawangputih,luaspanen,hektar,juni,boyolali,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,klaten,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,sukoharjo,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,wonogiri,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,karanganyar,3
2022,hortikultura,bawangputih,luaspanen,hektar,juni,sragen,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,grobogan,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,blora,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,rembang,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,pati,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,kudus,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,jepara,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,demak,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,semarang,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,temanggung,76
2022,hortikultura,bawangputih,luaspanen,hektar,juni,kendal,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,batang,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,pekalongan,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,pemalang,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,tegal,1
2022,hortikultura,bawangputih,luaspanen,hektar,juni,brebes,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,magelang,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,surakarta,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,salatiga,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,semarang,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,pekalongan,0
2022,hortikultura,bawangputih,luaspanen,hektar,juni,tegal,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,cilacap,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,banyumas,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,purbalingga,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,banjarnegara,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,kebumen,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,purworejo,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,wonosobo,13
2022,hortikultura,bawangputih,luaspanen,hektar,juli,magelang,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,boyolali,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,klaten,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,sukoharjo,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,wonogiri,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,karanganyar,29
2022,hortikultura,bawangputih,luaspanen,hektar,juli,sragen,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,grobogan,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,blora,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,rembang,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,pati,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,kudus,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,jepara,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,demak,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,semarang,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,temanggung,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,kendal,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,batang,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,pekalongan,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,pemalang,0
2022,hortikultura,bawangputih,luaspanen,hektar,juli,tegal,0
